camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9027675,0,1,oNGxt5wZRDDlwYtPWDFR2bC6g1RM
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9028064,1,0,oNGxt5wZRDDlwYtPWDFR2bC6g1RM
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9028591,1,0,oNGxt5_AlHxgDgTpwTYKdHBgO1kw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9028799,3,0,oNGxt54j-xthVbguALmSip3ALPkY
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9029612,1,0,oNGxt51eU7CF9zrUx90sBp0hlync
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9029806,1,0,oNGxt54j-xthVbguALmSip3ALPkY
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9030250,3,0,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9030468,1,0,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9031323,0,1,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9031408,0,1,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9031836,0,1,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9031958,1,0,oNGxt5yOhCtO9p3w_9R1xNr6Qql8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9032453,0,1,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9033184,1,0,oNGxt5_JMJGRuuF_F01WjrTOsXg8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9033493,1,0,oNGxt5zCQ-AoYE3y4LhhjysD8xwA
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9034340,1,0,oNGxt5wcxrPQqfipwYaK9Yxnd7aI
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9035304,1,0,oNGxt5963gmb-j-3dDYUGaC9U8Uk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9035396,1,0,oNGxt5963gmb-j-3dDYUGaC9U8Uk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9036746,1,0,oNGxt5y79oQ4wSyBuRNcpGw8kEfY
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9038105,1,0,oNGxt5xDMG_frjEOplm4geVwMqjo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9038983,1,0,oNGxt52dmi-gDnuWMejWAx_ehM1o
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9039244,1,0,oNGxt52dmi-gDnuWMejWAx_ehM1o
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9039525,0,1,oNGxt51E6muRckm4g6DkzuxTd9vE
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9039976,1,0,oNGxt55dYMxXwYSOEMOhcvVedxGU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9040852,1,0,oNGxt51zYyvHQgJxwxiQKMZ4dHHw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9041910,1,0,oNGxt58MnZbQNddtBVIzxTNbE538
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9051108,1,0,oNGxt5xm5Nncrbup4MKCR6gIl2Y4
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9053203,0,1,oNGxt5zQEJrupUxRCTud1DLF7w74
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9053252,1,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9053351,0,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9055717,0,1,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9055824,1,0,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9055873,1,0,oNGxt54EY03ET6KGMtEnTCAkhTqo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9056214,1,0,oNGxt5-ugKmEGiP3r8gaVWJro5ic
