camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349040,1,0,oNGxt525DIs8JCJIFldTF9EE1kiI
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349059,3,0,oNGxt53F783--dfO7HsaI5lVjgY4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349139,1,0,oNGxt5zBRFsBVxls0pSphs9rmtHE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349144,1,0,oNGxt50hUKRZFrkVqbHxmnQDShOk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349201,1,0,oNGxt53F783--dfO7HsaI5lVjgY4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349290,3,0,oNGxt57LYKWs44XDskNWd36dwaos
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349339,1,0,oNGxt5_XUpPAT0exB2WVLXhrVvXk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349358,0,1,oNGxt54-qGzZgeKTuKe5HCfo5Zc4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349480,1,0,oNGxt57LYKWs44XDskNWd36dwaos
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349653,3,0,oNGxt50T9HvrN5PmUEDdyRyDMUqw
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349762,1,0,oNGxt50T9HvrN5PmUEDdyRyDMUqw
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8349814,1,0,oNGxt5_z2tK5RwCyeOM02M-usLzc
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350261,3,0,oNGxt50jGDP4mdKYP-dflCWIakj8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350335,1,0,oNGxt53KjavMsJfuyC1jgNTpaNx4
